1.64000, 0.08206, -0.59656
1.65000, 0.09548, -0.61184
1.66000, 0.10885, -0.62686
1.67000, 0.12219, -0.64162
1.68000, 0.13549, -0.65613
1.69000, 0.14874, -0.67041
1.70000, 0.16194, -0.68448
1.71000, 0.17510, -0.69833
1.72000, 0.18822, -0.71200
1.73000, 0.20128, -0.72547
1.74000, 0.21430, -0.73877
1.75000, 0.22727, -0.75189
1.76000, 0.24020, -0.76485
1.77000, 0.25308, -0.77766
1.78000, 0.26591, -0.79032
1.79000, 0.27869, -0.80284
1.80000, 0.29143, -0.81522
1.81000, 0.30413, -0.82747
1.82000, 0.31677, -0.83960
1.83000, 0.32938, -0.85160
1.84000, 0.34194, -0.86349
1.85000, 0.35446, -0.87526
1.86000, 0.36693, -0.88693
1.87000, 0.37936, -0.89850
1.88000, 0.39176, -0.90996
1.89000, 0.40411, -0.92133
1.90000, 0.41642, -0.93260
1.91000, 0.42869, -0.94378
1.92000, 0.44092, -0.95488
1.93000, 0.45311, -0.96589
1.94000, 0.46527, -0.97682
1.95000, 0.47738, -0.98767
1.96000, 0.48946, -0.99844
1.97000, 0.50151, -1.00914
1.98000, 0.51352, -1.01976
1.99000, 0.52549, -1.03032
2.00000, 0.53743, -1.04080
2.01000, 0.54934, -1.05122
2.02000, 0.56121, -1.06158
2.03000, 0.57305, -1.07187
2.04000, 0.58485, -1.08210
2.05000, 0.59663, -1.09227
2.06000, 0.60837, -1.10238
2.07000, 0.62009, -1.11243
2.08000, 0.63177, -1.12243
2.09000, 0.64342, -1.13238
2.10000, 0.65504, -1.14227
2.11000, 0.66663, -1.15212
2.12000, 0.67820, -1.16191
2.13000, 0.68974, -1.17165
2.14000, 0.70124, -1.18135
2.15000, 0.71273, -1.19100
2.16000, 0.72418, -1.20060
2.17000, 0.73561, -1.21016
2.18000, 0.74701, -1.21968
2.19000, 0.75838, -1.22915
2.20000, 0.76973, -1.23858
2.21000, 0.78106, -1.24797
2.22000, 0.79236, -1.25732
2.23000, 0.80363, -1.26663
2.24000, 0.81488, -1.27591
2.25000, 0.82611, -1.28514
2.26000, 0.83731, -1.29434
2.27000, 0.84849, -1.30351
2.28000, 0.85965, -1.31263
2.29000, 0.87079, -1.32173
2.30000, 0.88190, -1.33079
2.31000, 0.89299, -1.33981
2.32000, 0.90406, -1.34880
2.33000, 0.91511, -1.35776
2.34000, 0.92613, -1.36669
2.35000, 0.93714, -1.37559
2.36000, 0.94813, -1.38446
2.37000, 0.95909, -1.39330
2.38000, 0.97004, -1.40211
2.39000, 0.98096, -1.41089
2.40000, 0.99187, -1.41964
2.41000, 1.00275, -1.42836
2.42000, 1.01362, -1.43706
2.43000, 1.02447, -1.44573
2.44000, 1.03530, -1.45437
2.45000, 1.04611, -1.46299
2.46000, 1.05690, -1.47158
2.47000, 1.06768, -1.48015
2.48000, 1.07843, -1.48869
2.49000, 1.08917, -1.49721
2.50000, 1.09990, -1.50570
2.51000, 1.11060, -1.51417
2.52000, 1.12129, -1.52262
2.53000, 1.13196, -1.53104
2.54000, 1.14262, -1.53944
2.55000, 1.15325, -1.54782
2.56000, 1.16388, -1.55618
2.57000, 1.17448, -1.56452
2.58000, 1.18507, -1.57283
2.59000, 1.19565, -1.58112
2.60000, 1.20621, -1.58940
2.61000, 1.21675, -1.59765
2.62000, 1.22728, -1.60588
2.63000, 1.23779, -1.61410
2.64000, 1.24829, -1.62229
2.65000, 1.25878, -1.63046
2.66000, 1.26924, -1.63862
2.67000, 1.27970, -1.64676
2.68000, 1.29014, -1.65488
2.69000, 1.30057, -1.66298
2.70000, 1.31098, -1.67106
2.71000, 1.32138, -1.67912
2.72000, 1.33176, -1.68717
2.73000, 1.34214, -1.69520
2.74000, 1.35249, -1.70321
2.75000, 1.36284, -1.71121
2.76000, 1.37317, -1.71919
2.77000, 1.38349, -1.72715
2.78000, 1.39380, -1.73510
2.79000, 1.40409, -1.74303
2.80000, 1.41437, -1.75095
2.81000, 1.42464, -1.75885
2.82000, 1.43489, -1.76673
2.83000, 1.44514, -1.77460
2.84000, 1.45537, -1.78246
2.85000, 1.46559, -1.79030
2.86000, 1.47579, -1.79812
2.87000, 1.48599, -1.80593
2.88000, 1.49617, -1.81373
2.89000, 1.50634, -1.82151
2.90000, 1.51650, -1.82928
2.91000, 1.52665, -1.83703
2.92000, 1.53679, -1.84478
2.93000, 1.54692, -1.85250
2.94000, 1.55703, -1.86022
2.95000, 1.56714, -1.86792
2.96000, 1.57723, -1.87561
2.97000, 1.58731, -1.88328
2.98000, 1.59739, -1.89094
2.99000, 1.60745, -1.89859
3.00000, 1.61750, -1.90623
3.01000, 1.62754, -1.91386
3.02000, 1.63757, -1.92147
3.03000, 1.64759, -1.92907
3.04000, 1.65760, -1.93666
3.05000, 1.66760, -1.94423
3.06000, 1.67759, -1.95180
3.07000, 1.68757, -1.95935
3.08000, 1.69754, -1.96689
3.09000, 1.70750, -1.97443
3.10000, 1.71745, -1.98195
3.11000, 1.72739, -1.98945
3.12000, 1.73732, -1.99695
3.13000, 1.74724, -2.00444
3.14000, 1.75715, -2.01191
3.15000, 1.76706, -2.01938
3.16000, 1.77695, -2.02683
3.17000, 1.78683, -2.03428
3.18000, 1.79671, -2.04171
3.19000, 1.80658, -2.04914
3.20000, 1.81643, -2.05655
3.21000, 1.82628, -2.06395
3.22000, 1.83612, -2.07135
3.23000, 1.84595, -2.07873
3.24000, 1.85578, -2.08610
3.25000, 1.86559, -2.09347
3.26000, 1.87540, -2.10082
3.27000, 1.88519, -2.10817
3.28000, 1.89498, -2.11550
3.29000, 1.90476, -2.12283
3.30000, 1.91453, -2.13015
3.31000, 1.92430, -2.13745
3.32000, 1.93405, -2.14475
3.33000, 1.94380, -2.15204
3.34000, 1.95354, -2.15932
3.35000, 1.96327, -2.16660
3.36000, 1.97300, -2.17386
3.37000, 1.98271, -2.18111
3.38000, 1.99242, -2.18836
3.39000, 2.00212, -2.19560
3.40000, 2.01181, -2.20283
3.41000, 2.02150, -2.21005
3.42000, 2.03118, -2.21726
3.43000, 2.04085, -2.22446
3.44000, 2.05051, -2.23166
3.45000, 2.06016, -2.23885
3.46000, 2.06981, -2.24603
3.47000, 2.07945, -2.25320
3.48000, 2.08908, -2.26036
3.49000, 2.09871, -2.26752
3.50000, 2.10833, -2.27467
3.51000, 2.11794, -2.28181
3.52000, 2.12755, -2.28894
